            Runtime (Sec),                Iteration,             Evaluation #,                     Step,                   Source,               Model_name,                    Delta,                   Status,                      phi,                       f1,                       f2,                max(c_in),        Penalty_parameter,              Multipliers,                     hmax,                       x1,                       x2,                       x3,                       x4
    0.0002449000021442771,                        9,                       48,         Search: sampling,              Current run,               Simulation,                      1.0,                 FEASIBLE,                     19.0,       0.4869610402830937,                     19.0,                        0,   1.1368683772161603e-13,                    1e-15,                    1e-15,       19.187424605775174,       16.149032590648304,       16.832612861026423,       17.401348119758673
   0.00033210000037797727,                        9,                       49,         Search: sampling,              Current run,               Simulation,                      1.0,                 FEASIBLE,                     37.0,      0.10104949830673705,                     37.0,                        0,    5.684341886080802e-14,                    1e-15,                    1e-15,        20.22318099507811,       18.919033175644458,       17.782638094001015,        37.29254501788102
    0.0002703000027395319,                        9,                       50,         Search: sampling,              Current run,               Simulation,                      1.0,                 FEASIBLE,                     22.0,      0.11278468484171779,                     22.0,                        0,    2.842170943040401e-14,                    1e-15,                    1e-15,        22.09852645801812,       12.799316403004593,       12.908763194615826,       16.133207599777194
   0.00029240000003483146,                        9,                       51,         Search: sampling,              Current run,               Simulation,                      1.0,                 FEASIBLE,                     23.0,       1.6935712924794988,                     23.0,                        0,   1.4210854715202004e-14,                    1e-15,                    1e-15,        22.73526399015806,       20.747794467383187,       18.845432428245676,        12.46746178693474
   0.00026110000180779025,                        9,                       52,         Search: sampling,              Current run,               Simulation,                      1.0,                 FEASIBLE,                     23.0,      0.07409101505574779,                     23.0,                        0,    7.105427357601002e-15,                    1e-15,                    1e-15,       23.231054733494624,       14.152612994000563,       12.679336036305308,        18.61662044858221
    0.0003504999986034818,                        9,                       55,                Poll Step,              Current run,               Simulation,                      2.0,                 FEASIBLE,                     19.0,      0.42767190749153844,                     19.0,                        0,    3.552713678800501e-15,                    1e-15,                    1e-15,                     12.0,       14.152612994000563,       12.679336036305308,        18.61662044858221
    0.0004279000022506807,                        9,                       56,                Poll Step,              Current run,               Simulation,                      2.0,                 FEASIBLE,                     60.0,   0.00023623069161386498,                     60.0,                        0,   1.7763568394002505e-15,                      0.0,                    1e-15,                     60.0,       14.152612994000563,       12.679336036305308,        18.61662044858221
   0.00031369999851449393,                       10,                       57,                Poll Step,              Current run,               Simulation,                      2.0,                 FEASIBLE,                     23.0,      0.14247590489041181,                     23.0,                        0,    7.105427357601002e-15,                    1e-15,                    1e-15,       23.231054733494624,                     12.0,                     12.0,                     12.0
    0.0002849000011337921,                       10,                       58,                Poll Step,              Current run,               Simulation,                      2.0,                 FEASIBLE,                     60.0,        6.073347834761388,                     60.0,                        0,    3.552713678800501e-15,                      0.0,                    1e-15,       23.231054733494624,                     12.0,                     60.0,                     12.0
   0.00019969999993918464,                       10,                       59,                Poll Step,              Current run,               Simulation,                      2.0,                 FEASIBLE,                     60.0,      0.14247590489041181,                     60.0,                        0,   1.7763568394002505e-15,                      0.0,                    1e-15,       23.231054733494624,                     12.0,                     60.0,                     60.0
   0.00019550000070012175,                       10,                       60,                Poll Step,              Current run,               Simulation,                      2.0,                 FEASIBLE,                     60.0,        6.073347834761388,                     60.0,                        0,    8.881784197001252e-16,                      0.0,                    1e-15,       23.231054733494624,                     60.0,                     12.0,                     12.0
   0.00021259999994072132,                       10,                       61,                Poll Step,              Current run,               Simulation,                      2.0,                 FEASIBLE,                     60.0,      0.14247590489041181,                     60.0,                        0,    4.440892098500626e-16,                      0.0,                    1e-15,       23.231054733494624,                     60.0,                     12.0,                     60.0
   0.00019640000027720816,                       10,                       62,                Poll Step,              Current run,               Simulation,                      2.0,                 FEASIBLE,                     60.0,        6.073347834761388,                     60.0,                        0,    2.220446049250313e-16,                      0.0,                    1e-15,       23.231054733494624,                     60.0,                     60.0,                     60.0
    0.0004565999988699332,                       11,                       53,         Search: sampling,              Current run,               Simulation,                      1.0,                 FEASIBLE,                     26.0,       0.1265371987841235,                     26.0,                        0,    7.105427357601002e-15,                    1e-15,                    1e-15,       12.900770791251746,       13.453635100464535,       13.278096208151876,       25.798531157424055
    0.0003634999993664678,                       11,                       54,         Search: sampling,              Current run,               Simulation,                      1.0,                 FEASIBLE,                     17.0,       0.3153979612479352,                     17.0,                        0,    3.552713678800501e-15,                    1e-15,                    1e-15,         16.7755740007477,       12.249173807599949,       12.541866481177854,       12.711355817548936
   0.00039990000004763715,                       11,                       55,         Search: sampling,              Current run,               Simulation,                      1.0,                 FEASIBLE,                     23.0,      0.06839154751782774,                     23.0,                        0,   1.7763568394002505e-15,                    1e-15,                    1e-15,        23.39366526918017,       13.638091300351126,       12.285794248803914,        17.98140041083653
    0.0003603000004659407,                       11,                       63,                Poll Step,              Current run,               Simulation,                      1.0,                 FEASIBLE,                     18.0,      0.40132028995975066,                     18.0,                        0,    8.881784197001252e-16,                    1e-15,                    1e-15,                     12.0,       13.638091300351126,       12.285794248803914,        17.98140041083653
    0.0002406999992672354,                       11,                       64,                Poll Step,              Current run,               Simulation,                      1.0,                 FEASIBLE,                     23.0,     0.041431284395492825,                     23.0,                        0,    4.440892098500626e-16,                      0.0,                    1e-15,        23.39366526918017,                     12.0,       12.285794248803914,        17.98140041083653
   0.00020619999850168824,                       11,                       65,                Poll Step,              Current run,               Simulation,                      1.0,                 FEASIBLE,                     60.0,    0.0015945245872943305,                     60.0,                        0,    2.220446049250313e-16,                      0.0,                    1e-15,        23.39366526918017,                     12.0,       12.285794248803914,                     60.0
   0.00019439999960013665,                       11,                       66,                Poll Step,              Current run,               Simulation,                      1.0,                 FEASIBLE,                     23.0,      0.06839154751782774,                     23.0,                        0,   1.1102230246251565e-16,                      0.0,                    1e-15,        23.39366526918017,       13.638091300351126,                     12.0,        17.98140041083653
   0.00019470000188448466,                       11,                       67,                Poll Step,              Current run,               Simulation,                      1.0,                 FEASIBLE,                     60.0,       3.5521173942542745,                     60.0,                        0,    5.551115123125783e-17,                      0.0,                    1e-15,        23.39366526918017,       13.638091300351126,                     60.0,        17.98140041083653
   0.00022029999672668055,                       11,                       68,                Poll Step,              Current run,               Simulation,                      1.0,                 FEASIBLE,                     60.0,        6.073347834761388,                     60.0,                        0,   2.7755575615628914e-17,                      0.0,                    1e-15,        23.39366526918017,                     60.0,       12.285794248803914,                     12.0
    0.0001956999985850416,                       11,                       69,                Poll Step,              Current run,               Simulation,                      1.0,                 FEASIBLE,                     60.0,        2.543550063099646,                     60.0,                        0,   1.3877787807814457e-17,                      0.0,                    1e-15,        23.39366526918017,                     60.0,       12.285794248803914,        17.98140041083653
   0.00019009999959962443,                       11,                       70,                Poll Step,              Current run,               Simulation,                      1.0,                 FEASIBLE,                     60.0,   0.00012715338066686467,                     60.0,                        0,    6.938893903907228e-18,                      0.0,                    1e-15,                     60.0,       13.638091300351126,       12.285794248803914,        17.98140041083653
    0.0003242999991925899,                       12,                       71,                Poll Step,              Current run,               Simulation,                      1.0,                 FEASIBLE,                     60.0,    0.0031047936477795516,                     60.0,                        0,    4.440892098500626e-16,                      0.0,                    1e-15,                     12.0,                     12.0,       12.285794248803914,                     60.0
     0.000216500000533415,                       12,                       72,                Poll Step,              Current run,               Simulation,                      1.0,                 FEASIBLE,                     23.0,     0.041431284395492825,                     23.0,                        0,    2.220446049250313e-16,                      0.0,                    1e-15,        23.39366526918017,                     12.0,                     12.0,        17.98140041083653
   0.00019729999985429458,                       12,                       73,                Poll Step,              Current run,               Simulation,                      1.0,                 FEASIBLE,                     60.0,        2.543550063099646,                     60.0,                        0,   1.1102230246251565e-16,                      0.0,                    1e-15,        23.39366526918017,                     12.0,                     60.0,        17.98140041083653
    0.0001979000007850118,                       12,                       74,                Poll Step,              Current run,               Simulation,                      1.0,                 FEASIBLE,                     60.0,    0.0031047936477795516,                     60.0,                        0,    5.551115123125783e-17,                      0.0,                    1e-15,                     60.0,                     12.0,       12.285794248803914,                     12.0
   0.00018989999807672575,                       12,                       75,                Poll Step,              Current run,               Simulation,                      1.0,                 FEASIBLE,                     60.0,       0.7322578740113634,                     60.0,                        0,   2.7755575615628914e-17,                      0.0,                    1e-15,                     60.0,                     60.0,       12.285794248803914,                     12.0
    0.0003322000011394266,                       13,                       76,                Poll Step,              Current run,               Simulation,                      0.5,                 FEASIBLE,                     60.0,        10.17006546951626,                     60.0,                        0,    4.440892098500626e-16,                      0.0,                    1e-15,                     12.0,                     12.0,                     60.0,        17.98140041083653
   0.00021859999833395705,                       13,                       77,                Poll Step,              Current run,               Simulation,                      0.5,                 FEASIBLE,                     60.0,        10.17006546951626,                     60.0,                        0,    2.220446049250313e-16,                      0.0,                    1e-15,                     12.0,                     60.0,                     12.0,        17.98140041083653
   0.00019660000180010684,                       13,                       78,                Poll Step,              Current run,               Simulation,                      0.5,                 FEASIBLE,                     36.0,       15.058787790491605,                     36.0,                        0,   1.1102230246251565e-16,                      0.0,                    1e-15,       14.273665269180167,       35.519999999999996,        35.80579424880391,       22.781400410836532
   0.00019890000112354755,                       13,                       79,                Poll Step,              Current run,               Simulation,                      0.5,                 FEASIBLE,                     23.0,      0.14247590489041181,                     23.0,                        0,    5.551115123125783e-17,                      0.0,                    1e-15,        23.39366526918017,                     12.0,       12.285794248803914,                     12.0
   0.00019270000120741315,                       13,                       80,                Poll Step,              Current run,               Simulation,                      0.5,                 FEASIBLE,                     33.0,      0.03662822239396852,                     33.0,                        0,   2.7755575615628914e-17,                      0.0,                    1e-15,       32.513665269180166,                     12.0,                     12.0,       13.181400410836531
   0.00019890000112354755,                       13,                       81,                Poll Step,              Current run,               Simulation,                      0.5,                 FEASIBLE,                     60.0,   0.00011981472859200333,                     60.0,                        0,   1.3877787807814457e-17,                      0.0,                    1e-15,                     60.0,                     12.0,                     12.0,        17.98140041083653
     0.000189200000022538,                       13,                       82,                Poll Step,              Current run,               Simulation,                      0.5,                 FEASIBLE,                     60.0,      0.27288853497098126,                     60.0,                        0,    6.938893903907228e-18,                      0.0,                    1e-15,                     60.0,                     12.0,                     60.0,        17.98140041083653
   0.00036719999843626283,                       14,                       83,                Poll Step,              Current run,               Simulation,                      0.2,                 FEASIBLE,                     29.0,       0.0726376768959549,                     29.0,                        0,    4.440892098500626e-16,                      0.0,                    1e-15,                     12.0,                     12.0,                     12.0,       29.021400410836534
   0.00021970000307192095,                       14,                       84,                Poll Step,              Current run,               Simulation,                      0.2,                 FEASIBLE,                     24.0,       0.3249072840855937,                     24.0,                        0,    2.220446049250313e-16,                      0.0,                    1e-15,       13.793665269180167,                    19.68,       12.285794248803914,        24.22140041083653
   0.00020109999968553893,                       14,                       85,                Poll Step,              Current run,               Simulation,                      0.2,                 FEASIBLE,                     36.0,       0.8085587266776262,                     36.0,                        0,   1.1102230246251565e-16,                      0.0,                    1e-15,        23.39366526918017,                     12.0,        36.28579424880391,        17.98140041083653
    0.0001993000005313661,                       14,                       86,                Poll Step,              Current run,               Simulation,                      0.2,                 FEASIBLE,                     23.0,     0.041431284395492825,                     23.0,                        0,    5.551115123125783e-17,                      0.0,                    1e-15,        23.39366526918017,                    12.48,                     12.0,        17.98140041083653
   0.00019249999968451448,                       14,                       87,                Poll Step,              Current run,               Simulation,                      0.2,                 FEASIBLE,                     33.0,      0.04811751049900849,                     33.0,                        0,   2.7755575615628914e-17,                      0.0,                    1e-15,        32.99366526918017,                     12.0,       12.285794248803914,                     12.0
   0.00019390000306884758,                       14,                       88,                Poll Step,              Current run,               Simulation,                      0.2,                 FEASIBLE,                     36.0,       0.8818224309936811,                     36.0,                        0,   1.3877787807814457e-17,                      0.0,                    1e-15,        36.35366526918017,                     36.0,       12.765794248803914,                     12.0
    0.0004138000003877096,                       15,                       89,                Poll Step,              Current run,               Simulation,                      0.1,                 FEASIBLE,                     19.0,      0.07660346336043188,                     19.0,                        0,    4.440892098500626e-16,                      0.0,                    1e-15,       18.593665269180168,                     12.0,       12.285794248803914,        17.98140041083653
   0.00024480000138282776,                       15,                       90,                Poll Step,              Current run,               Simulation,                      0.1,                 FEASIBLE,                     23.0,      0.01636669780661988,                     23.0,                        0,    2.220446049250313e-16,                      0.0,                    1e-15,        23.39366526918017,                     12.0,                     12.0,       23.261400410836533
   0.00020629999926313758,                       15,                       91,                Poll Step,              Current run,               Simulation,                      0.1,                 FEASIBLE,                     23.0,      0.46486164671115143,                     23.0,                        0,   1.1102230246251565e-16,                      0.0,                    1e-15,        23.39366526918017,                     12.0,       19.485794248803913,                     12.0
     0.000194800002645934,                       15,                       92,                Poll Step,              Current run,               Simulation,                      0.1,                 FEASIBLE,                     42.0,      0.07732900011163246,                     42.0,                        0,    5.551115123125783e-17,                      0.0,                    1e-15,        23.39366526918017,                     12.0,       34.365794248803915,        41.98140041083653
    0.0001984999980777502,                       15,                       93,                Poll Step,              Current run,               Simulation,                      0.1,                 FEASIBLE,                     23.0,        0.353847843079949,                     23.0,                        0,   2.7755575615628914e-17,                      0.0,                    1e-15,        23.39366526918017,                     16.8,                     12.0,                     12.0
   0.00019840000095427968,                       15,                       94,                Poll Step,              Current run,               Simulation,                      0.1,                 FEASIBLE,                     26.0,      0.08832323175631547,                     26.0,                        0,   1.3877787807814457e-17,                      0.0,                    1e-15,        23.39366526918017,                     21.6,                     12.0,        25.66140041083653
    0.0002378999997745268,                       15,                       95,                Poll Step,              Current run,               Simulation,                      0.1,                 FEASIBLE,                     23.0,       1.5717987593540423,                     23.0,                        0,    6.938893903907228e-18,                      0.0,                    1e-15,        23.39366526918017,                     21.6,       19.485794248803913,        12.70140041083653
    0.0001956999985850416,                       15,                       96,                Poll Step,              Current run,               Simulation,                      0.1,                 FEASIBLE,                     28.0,      0.02000384817653088,                     28.0,                        0,    3.469446951953614e-18,                      0.0,                    1e-15,        28.19366526918017,                     12.0,       12.285794248803914,        17.98140041083653
    0.0003099000023212284,                       16,                       97,                Poll Step,              Current run,               Simulation,                      0.1,                 FEASIBLE,                     36.0,        4.434059562079464,                     36.0,                        0,    2.220446049250313e-16,                      0.0,                    1e-15,        16.19366526918017,                     36.0,                     12.0,                     12.0
   0.00021259999994072132,                       16,                       98,                Poll Step,              Current run,               Simulation,                      0.1,                 FEASIBLE,                     36.0,        3.894180213792668,                     36.0,                        0,   1.1102230246251565e-16,                      0.0,                    1e-15,       17.153665269180166,                     12.0,                     36.0,                     12.0
   0.00021659999765688553,                       16,                       99,                Poll Step,              Current run,               Simulation,                      0.1,                 FEASIBLE,                     26.0,       0.0391351018979591,                     26.0,                        0,    5.551115123125783e-17,                      0.0,                    1e-15,       18.593665269180168,                    12.96,                    12.96,       26.141400410836532
    0.0001961999987543095,                       16,                      100,                Poll Step,              Current run,               Simulation,                      0.1,                 FEASIBLE,                     28.0,     0.012738176939055944,                     28.0,                        0,   2.7755575615628914e-17,                      0.0,                    1e-15,        28.19366526918017,                     12.0,                     12.0,       20.381400410836534
   0.00019889999748556875,                       16,                      101,                Poll Step,              Current run,               Simulation,                      0.1,                 FEASIBLE,                     40.0,    0.0020903801432347515,                     40.0,                        0,   1.3877787807814457e-17,                      0.0,                    1e-15,        29.63366526918017,                     19.2,                     12.0,        39.58140041083654
    0.0001919999995152466,                       16,                      102,                Poll Step,              Current run,               Simulation,                      0.1,                 FEASIBLE,                     42.0,    0.0009508516557525474,                     42.0,                        0,    6.938893903907228e-18,                      0.0,                    1e-15,       30.593665269180168,                     12.0,                     19.2,        41.50140041083654
     0.000207500001124572,                       16,                      103,                Poll Step,              Current run,               Simulation,                      0.1,                 FEASIBLE,                     45.0,      0.37365863032002145,                     45.0,                        0,    3.469446951953614e-18,                      0.0,                    1e-15,        44.99366526918017,                     36.0,                    34.08,        36.22140041083654
   0.00030199999673641287,                       17,                       56,         Search: sampling,              Current run,               Simulation,                     0.01,                 FEASIBLE,                     28.0,     0.029680094080454477,                     28.0,                        0,    6.938893903907228e-18,                      0.0,                    1e-15,       22.138829921714212,        15.44616824464537,       12.925009790801278,       27.693358622550885
   0.00024019999909796752,                       17,                       57,         Search: sampling,              Current run,               Simulation,                     0.01,                 FEASIBLE,                     38.0,    1.543270038706061e-05,                     38.0,                        0,    3.469446951953614e-18,                    1e-15,                    1e-15,       36.006162079593906,       16.109292604523564,       12.488764462592977,         37.7913183946627
    0.0003758999991987366,                       17,                      104,                Poll Step,              Current run,               Simulation,                      0.2,                 FEASIBLE,                     60.0,     0.014978661455855986,                     60.0,                        0,    1.734723475976807e-18,                    1e-15,                    1e-15,                     12.0,       16.109292604523564,       12.488764462592977,                     60.0
    0.0002537000000302214,                       17,                      105,                Poll Step,              Current run,               Simulation,                      0.2,                 FEASIBLE,                     36.0,       3.4436992244658433,                     36.0,                        0,    8.673617379884035e-19,                      0.0,                    1e-15,       12.006162079593906,        35.78929260452357,                     12.0,       17.631318394662703
   0.00020650000078603625,                       17,                      106,                Poll Step,              Current run,               Simulation,                      0.2,                 FEASIBLE,                     47.0,     0.016831802975969194,                     47.0,                        0,    4.336808689942018e-19,                      0.0,                    1e-15,        32.64616207959391,       24.749292604523564,        17.28876446259298,       47.391318394662704
   0.00023750000036670826,                       17,                      107,                Poll Step,              Current run,               Simulation,                      0.2,                 FEASIBLE,                     38.0,    1.543270038706061e-05,                     38.0,                        0,    2.168404344971009e-19,                      0.0,                    1e-15,       36.006162079593906,       16.109292604523564,                     12.0,         37.7913183946627
   0.00019799999790848233,                       17,                      108,                Poll Step,              Current run,               Simulation,                      0.2,                 FEASIBLE,                     60.0,       0.3107784438511938,                     60.0,                        0,   1.0842021724855044e-19,                      0.0,                    1e-15,       36.006162079593906,       16.109292604523564,                     60.0,         37.7913183946627
   0.00021519999791053124,                       17,                      109,                Poll Step,              Current run,               Simulation,                      0.2,                 FEASIBLE,                     39.0,    0.0001540377093158932,                     39.0,                        0,    5.421010862427522e-20,                      0.0,                    1e-15,       39.366162079593906,                     12.0,                     12.0,         28.1913183946627
    0.0002213000007031951,                       17,                      110,                Poll Step,              Current run,               Simulation,                      0.2,                 FEASIBLE,                     60.0,     0.004220968355116402,                     60.0,                        0,    2.710505431213761e-20,                      0.0,                    1e-15,                     60.0,                     12.0,       22.568764462592977,        57.95131839466271
   0.00019600000086938962,                       17,                      111,                Poll Step,              Current run,               Simulation,                      0.2,                 FEASIBLE,                     60.0,     0.014978661455855986,                     60.0,                        0,   1.3552527156068805e-20,                      0.0,                    1e-15,                     60.0,       16.109292604523564,       12.488764462592977,                     12.0
   0.00031039999885251746,                       18,                       58,         Search: sampling,              Current run,               Simulation,                     0.01,                 FEASIBLE,                     23.0,      0.21568252515677494,                     23.0,                        0,    3.469446951953614e-18,                    1e-15,                    1e-15,        12.74361785210968,       13.825556804328123,       13.209351850295675,       22.504977668022114
    0.0003268000000389293,                       18,                       59,         Search: sampling,              Current run,               Simulation,                     0.01,                 FEASIBLE,                     17.0,       0.5447526632312516,                     17.0,                        0,    1.734723475976807e-18,                    1e-15,                    1e-15,        16.86371341744378,        15.21246018646849,       14.540941913696571,       14.786127294139384
   0.00035349999961908907,                       18,                       60,         Search: sampling,              Current run,               Simulation,                     0.01,                 FEASIBLE,                     30.0,      0.06868062282949258,                     30.0,                        0,    8.673617379884035e-19,                    1e-15,                    1e-15,        21.43742225893451,       15.832043498926687,       15.504764564921397,       29.631982239330142
    0.0002996000002895016,                       18,                       61,         Search: sampling,              Current run,               Simulation,                     0.01,                 FEASIBLE,                     23.0,      0.05908421783688129,                     23.0,                        0,    4.336808689942018e-19,                    1e-15,                    1e-15,       23.196367807343883,       14.096294858180777,        13.82006924163838,       21.717999226411592
     0.000492600000143284,                       18,                      112,                Poll Step,              Current run,               Simulation,                      0.2,                 FEASIBLE,                     40.0,     0.017594364984514693,                     40.0,                        0,    2.168404344971009e-19,                    1e-15,                    1e-15,       26.406162079593905,        18.02929260452356,       15.848764462592978,         40.1913183946627
    0.0004073999989486765,                       18,                      113,                Poll Step,              Current run,               Simulation,                      0.2,                 FEASIBLE,                     40.0,       0.3310401136243078,                     40.0,                        0,   1.0842021724855044e-19,                      0.0,                    1e-15,       29.286162079593907,        40.10929260452356,                     12.0,       22.911318394662704
    0.0002883000015572179,                       18,                      114,                Poll Step,              Current run,               Simulation,                      0.2,                 FEASIBLE,                     60.0,     0.003068100387405243,                     60.0,                        0,    5.421010862427522e-20,                      0.0,                    1e-15,       36.006162079593906,       16.109292604523564,                     12.0,                     60.0
   0.00033239999902434647,                       18,                      115,                Poll Step,              Current run,               Simulation,                      0.2,                 FEASIBLE,                     36.0,      0.09009909906751659,                     36.0,                        0,    2.710505431213761e-20,                      0.0,                    1e-15,       36.006162079593906,       16.109292604523564,       12.488764462592977,                     12.0
    0.0003099999994446989,                       18,                      116,                Poll Step,              Current run,               Simulation,                      0.2,                 FEASIBLE,                     60.0,     0.003068100387405243,                     60.0,                        0,   1.3552527156068805e-20,                      0.0,                    1e-15,       36.006162079593906,       16.109292604523564,       12.488764462592977,                     60.0
   0.00025890000324579887,                       18,                      117,                Poll Step,              Current run,               Simulation,                      0.2,                 FEASIBLE,                     60.0,        4.317846685060667,                     60.0,                        0,    6.776263578034403e-21,                      0.0,                    1e-15,       36.006162079593906,       16.109292604523564,                     60.0,                     12.0
   0.00030949999927543104,                       18,                      118,                Poll Step,              Current run,               Simulation,                      0.2,                 FEASIBLE,                     53.0,    0.0012073236941596158,                     53.0,                        0,   3.3881317890172014e-21,                      0.0,                    1e-15,       42.726162079593905,                     12.0,        34.08876446259298,       52.671318394662705
   0.00021800000104121864,                       18,                      119,                Poll Step,              Current run,               Simulation,                      0.2,                 FEASIBLE,                     46.0,    0.0015945245872943305,                     46.0,                        0,   1.6940658945086007e-21,                      0.0,                    1e-15,        45.60616207959391,       14.189292604523564,                     12.0,       35.391318394662704
   0.00033400000029359944,                       19,                      120,                Poll Step,              Current run,               Simulation,                      0.1,                 FEASIBLE,                     52.0,      0.00112292640012537,                     52.0,                        0,    3.469446951953614e-18,                    1e-15,                    1e-15,       24.966162079593907,                     12.0,                     12.0,         52.1913183946627
   0.00023409999994328246,                       19,                      121,                Poll Step,              Current run,               Simulation,                      0.1,                 FEASIBLE,                     36.0,      0.47126839103504325,                     36.0,                        0,    1.734723475976807e-18,                      0.0,                    1e-15,       25.926162079593908,                     12.0,       36.488764462592975,         19.5513183946627
   0.00020359999689389952,                       19,                      122,                Poll Step,              Current run,               Simulation,                      0.1,                 FEASIBLE,                     31.0,     0.011954317849832547,                     31.0,                        0,    8.673617379884035e-19,                      0.0,                    1e-15,       30.726162079593905,       18.509292604523566,                     12.0,       28.671318394662702
   0.00022480000188807026,                       19,                      123,                Poll Step,              Current run,               Simulation,                      0.1,                 FEASIBLE,                     39.0,      0.00411617194819842,                     39.0,                        0,    4.336808689942018e-19,                      0.0,                    1e-15,       31.206162079593906,        18.02929260452356,       13.928764462592977,         39.2313183946627
   0.00019530000281520188,                       19,                      124,                Poll Step,              Current run,               Simulation,                      0.1,                 FEASIBLE,                     41.0,    0.0009277011286077047,                     41.0,                        0,    2.168404344971009e-19,                      0.0,                    1e-15,         40.8061620795939,       14.189292604523564,                     12.0,       36.351318394662705
    0.0009054000001924578,                       19,                      125,                Poll Step,              Current run,               Simulation,                      0.1,                 FEASIBLE,                     47.0,   1.0491001950249536e-06,                     47.0,                        0,   1.0842021724855044e-19,                      0.0,                    1e-15,        41.28616207959391,       13.709292604523563,       20.168764462592975,         46.9113183946627
    0.0006563999995705672,                       19,                      126,                Poll Step,              Current run,               Simulation,                      0.1,                 FEASIBLE,                     56.0,    0.0013985875061046458,                     56.0,                        0,    5.421010862427522e-20,                      0.0,                    1e-15,       46.086162079593905,        38.66929260452356,                     12.0,       56.031318394662705
    0.0004841999980271794,                       19,                      127,                Poll Step,              Current run,               Simulation,                      0.1,                 FEASIBLE,                     47.0,       0.7953043524526348,                     47.0,                        0,    2.710505431213761e-20,                      0.0,                    1e-15,       47.046162079593906,        39.62929260452356,        28.32876446259298,       23.391318394662704
    0.0004366000030131545,                       20,                      128,                Poll Step,              Current run,               Simulation,                      0.2,                 FEASIBLE,                     49.0,    0.0018680267670985518,                     49.0,                        0,   1.0842021724855044e-19,                      0.0,                    1e-15,       31.686162079593906,       13.709292604523563,       20.648764462592975,         48.8313183946627
    0.0005027000006521121,                       20,                      129,                Poll Step,              Current run,               Simulation,                      0.2,                 FEASIBLE,                     47.0,   0.00038940701487715835,                     47.0,                        0,    5.421010862427522e-20,                      0.0,                    1e-15,        41.28616207959391,                     12.0,       20.168764462592975,         46.9113183946627
    0.0004930000031890813,                       20,                      130,                Poll Step,              Current run,               Simulation,                      0.2,                 FEASIBLE,                     47.0,     0.003260087547774633,                     47.0,                        0,    2.710505431213761e-20,                      0.0,                    1e-15,        41.28616207959391,       13.709292604523563,                     12.0,         46.9113183946627
    0.0003842999976768624,                       20,                      131,                Poll Step,              Current run,               Simulation,                      0.2,                 FEASIBLE,                     41.0,       0.1804774414901952,                     41.0,                        0,   1.3552527156068805e-20,                      0.0,                    1e-15,        41.28616207959391,       13.709292604523563,       20.168764462592975,                     12.0
     0.000659499997709645,                       20,                      132,                Poll Step,              Current run,               Simulation,                      0.2,                 FEASIBLE,                     60.0,    0.0009277011286077047,                     60.0,                        0,    6.776263578034403e-21,                      0.0,                    1e-15,        41.28616207959391,       13.709292604523563,       20.168764462592975,                     60.0
   0.00031289999969885685,                       20,                      133,                Poll Step,              Current run,               Simulation,                      0.2,                 FEASIBLE,                     60.0,      0.08504888356421325,                     60.0,                        0,   3.3881317890172014e-21,                      0.0,                    1e-15,        41.28616207959391,       13.709292604523563,                     60.0,         46.9113183946627
    0.0007647000020369887,                       20,                      134,                Poll Step,              Current run,               Simulation,                      0.2,                 FEASIBLE,                     47.0,      0.06255806775283143,                     47.0,                        0,   1.6940658945086007e-21,                      0.0,                    1e-15,        41.28616207959391,        37.70929260452356,       20.168764462592975,         46.9113183946627
    0.0002946999993582722,                       20,                      135,                Poll Step,              Current run,               Simulation,                      0.2,                 FEASIBLE,                     51.0,      0.00049617417598046,                     51.0,                        0,    8.470329472543003e-22,                      0.0,                    1e-15,        50.88616207959391,       13.709292604523563,       19.688764462592975,         44.9913183946627
    0.0002860999993572477,                       21,                       62,         Search: sampling,              Current run,               Simulation,                     0.01,                 FEASIBLE,                     16.0,      0.31347383561302433,                     16.0,                        0,   1.0842021724855044e-19,                      0.0,                    1e-15,         16.0285143154713,       12.814751695203753,       12.800306406050908,        14.99091088753449
    0.0005185000009078067,                       21,                       63,         Search: sampling,              Current run,               Simulation,                     0.01,                 FEASIBLE,                     26.0,     0.018420101684137945,                     26.0,                        0,    5.421010862427522e-20,                    1e-15,                    1e-15,        24.64730338891391,       13.299087191518709,       14.258463803150391,       25.527624354955858
    0.0003375000014784746,                       21,                      136,                Poll Step,              Current run,               Simulation,                      0.1,                 FEASIBLE,                     45.0,      0.01294706977198348,                     45.0,                        0,    2.710505431213761e-20,                    1e-15,                    1e-15,       30.726162079593905,                     12.0,       29.768764462592976,         45.4713183946627
   0.00024309999935212545,                       21,                      137,                Poll Step,              Current run,               Simulation,                      0.1,                 FEASIBLE,                     46.0,    0.0025076484631709572,                     46.0,                        0,   1.3552527156068805e-20,                      0.0,                    1e-15,       36.006162079593906,       12.749292604523564,                     12.0,         46.4313183946627
   0.00020730000323965214,                       21,                      138,                Poll Step,              Current run,               Simulation,                      0.1,                 FEASIBLE,                     47.0,     0.005892230296148349,                     47.0,                        0,    6.776263578034403e-21,                      0.0,                    1e-15,        36.48616207959391,       16.589292604523564,       22.088764462592977,         46.9113183946627
    0.0001970999983313959,                       21,                      139,                Poll Step,              Current run,               Simulation,                      0.1,                 FEASIBLE,                     60.0,     0.002662188280743162,                     60.0,                        0,   3.3881317890172014e-21,                      0.0,                    1e-15,        40.80616207959391,                     12.0,       18.728764462592974,                     60.0
