%eval_id interface cdv_1          cdv_2          cdv_3          cdv_4          cdv_5          cdv_6          f1             f2             f3             f4             f5             f6             f7             
163      NO_ID      7.070130607    7.685106475    2.433808514    3.029533458    1.912557129    3.369177917    -269.824039    -12.755237     8.755237       -1.385024      -17.985189     -0.649894      -0.55171       
164      NO_ID      2.870480177    4.160341529    2.144032844    5.640012243    3.457174965    4.349108415    29.5874435     -5.030822      1.030822       -0.710139      -11.610544     2.372692       -0.558117      
165      NO_ID      0.2279634635   1.381931203    3.4470924      0.4229537455   4.055734274    4.314877509    -28.9578465    0.390105       -4.390105      -0.846032      -5.91783       -3.377155      -1.429452      
166      NO_ID      3.845233235    6.834972322    3.151928869    5.202755626    4.142536556    1.529739584    -3.222678      -8.680206      4.680206       0.989739       -18.659684     1.225838       1.164871       
167      NO_ID      6.569014749    5.430883474    3.743421582    1.029790993    3.464816577    5.430524841    -213.4382505   -9.999898      5.999898       -3.138131      -11.723636     -2.417533      -1.646579      
168      NO_ID      3.354226278    4.481051664    2.214127359    2.757774352    4.942350637    7.717896066    28.6339455     -5.835278      1.835278       -0.873175      -12.088929     -0.62463       -7.490622      
169      NO_ID      0.8752685789   0.6390061931   4.910834929    2.103975865    3.348243236    7.310159075    18.242495      0.485725       -4.485725      -2.236262      -3.04175       1.755266       -3.431432      
170      NO_ID      8.698603678    7.432014275    4.945568493    1.754482963    3.396772851    6.403284579    -483.332959    -14.130618     10.130618      -3.266589      -15.597439     1.53972        -2.560713      
171      NO_ID      0.9521344355   2.523457591    1.700690989    0.7701725758   2.526988177    0.2257413837   -11.891234     -1.475592      -2.524408      -0.428677      -8.618238      -1.541624      3.550518       
172      NO_ID      3.577246388    2.780046874    2.699125127    1.794009076    2.273697314    7.576870591    10.7154555     -4.357293      0.357293       -2.7972        -6.762894      -2.115465      -4.104386      
173      NO_ID      0.2370361147   3.865979241    3.205242368    5.262730772    4.144059624    5.525256645    1.5739865      -2.103015      -1.896985      1.628943       -13.360902     1.304855       -2.834129      
174      NO_ID      0.2964047065   1.673901343    2.303946267    5.13735306     3.328590374    1.546025328    -16.5091845    0.029694       -4.029694      -0.622503      -6.725299      1.621844       2.346003       
175      NO_ID      7.969195986    8.276939261    1.207263194    5.208755389    3.367886641    2.676948054    -379.090141    -14.246135     10.246135      -1.692257      -18.861622     4.422661       1.187711       
176      NO_ID      4.870368836    6.289025334    4.85951437     4.28703737     3.824717596    7.571574216    -35.0526695    -9.159394      5.159394       -0.581344      -15.996707     3.744831       -4.251733      
177      NO_ID      3.915045096    0.1629212127   4.286728669    0.07310039088  4.065512992    5.192141633    -26.7290295    -2.077966      -1.922034      -5.752124      1.426281       -2.271229      -2.32746       
178      NO_ID      2.306133077    9.178619948    3.026185294    3.144346675    4.356382714    6.81069746     51.9976515     -9.484753      5.484753       4.872487       -27.229727     -0.854968      -4.650472      
179      NO_ID      8.040816308    1.999688862    4.508280724    5.511193866    4.090200351    2.4932535      -397.065117    -8.040505      4.040505       -8.041127      0.04175        3.786105       0.31821        
180      NO_ID      1.8672953      3.632100291    2.883838882    2.520126704    2.179680218    7.213543294    38.949094      -3.499396      -0.500604      -0.235195      -11.029006     -1.46638       -3.886468      
181      NO_ID      9.788186606    0.05228571596  4.506411269    0.3812990731   1.32901388     4.340723718    -704.4077      -7.840472      3.840472       -11.735901     7.631329       -1.349426      -3.132918      
182      NO_ID      2.423210648    6.901362374    1.478967345    3.006241326    4.931974672    1.74577023     23.4596235     -7.324573      3.324573       2.478152       -20.280876     1.319782       -1.478296      
183      NO_ID      6.969990384    4.628388684    4.731442135    3.521936913    3.129128934    0.674982006    -264.0367755   -9.598379      5.598379       -4.341602      -8.915176      2.519829       3.308344       
184      NO_ID      7.303840764    5.651712863    4.335232772    4.885789015    4.637314625    0.8672523875   -295.765848    -10.955554     6.955554       -3.652128      -11.651298     2.668636       0.451948       
185      NO_ID      9.522909783    1.544716238    1.818323698    2.349595384    3.43307818     1.862439449    -653.6106835   -9.067626      5.067626       -9.978194      2.888761       -0.254046      1.950004       
186      NO_ID      6.355066568    9.60380543     1.463145133    0.1203836538   1.858713458    0.9927114616   -204.3853825   -13.958872     9.958872       1.248739       -24.45635      -1.517693      1.704754       
187      NO_ID      6.419651013    5.074576552    4.363241063    2.98882215     1.755911919    1.529044356    -205.167896    -9.494228      5.494228       -3.345074      -10.804079     0.847248       0.9232         
188      NO_ID      0.6061640059   7.798446611    4.39687917     5.022310473    2.314741651    2.157329653    9.623774       -6.404611      2.404611       5.192283       -24.789176     2.973582       1.373091       
189      NO_ID      7.46215484     6.436393674    3.587389785    3.390178237    2.817084228    9.336533327    -279.673915    -11.898549     7.898549       -3.025761      -13.847026     -0.264795      -5.369992      
190      NO_ID      9.920663037    6.583667908    1.682612814    1.010355592    1.697625902    2.496332029    -722.2966755   -14.504331     10.504331      -5.336995      -11.830341     -1.254135      -0.19251       
191      NO_ID      8.135620047    5.366136676    4.463647676    2.28974543     4.834290927    7.319033578    -392.5054405   -11.501757     7.501757       -4.769483      -9.96279       0.43201        -6.683657      
192      NO_ID      0.6544882202   9.983516638    2.185655019    4.955853142    1.682508305    7.292706723    36.834548      -8.638005      4.638005       7.329028       -31.296062     1.619011       -5.028491      
193      NO_ID      2.546142546    3.017766975    4.843821818    4.669941083    2.133186965    3.68329541     26.9886645     -3.56391       -0.43609       -1.528376      -8.507158      4.06962        -0.43466       
194      NO_ID      4.107806447    9.902954935    4.585437361    0.66858843     4.310495348    8.738298294    11.4565615     -12.010761     8.010761       3.795148       -27.601058     -0.8178        -6.455696      
195      NO_ID      9.184044185    6.230612498    4.161700775    4.057399645    2.810560993    5.246516264    -564.53175     -13.414657     9.414657       -4.953432      -11.507793     1.406948       -1.282403      
196      NO_ID      6.573401981    9.167099716    1.577969071    2.88925923     2.186583816    7.285475967    -190.650395    -13.740502     9.740502       0.593698       -22.927897     0.911431       -3.947122      
197      NO_ID      6.799147346    3.269451434    4.868103076    4.812590215    4.469160121    5.435370968    -225.8853325   -8.068599      4.068599       -5.529696      -5.009207      4.302399       -3.593802      
198      NO_ID      2.281449545    4.322507956    4.356488045    0.7418586075   1.278410874    8.128916648    40.8993255     -4.603958      0.603958       0.041058       -12.686074     -1.418082      -7.092786      
199      NO_ID      4.186488895    2.318855451    2.201423543    0.4882341672   3.501098917    9.923749217    -0.4622575     -4.505344      0.505344       -3.867633      -4.770077      -2.874041      -6.174849      
200      NO_ID      8.496561096    1.702345196    1.526283797    1.877667338    3.636628685    4.545767123    -476.0602795   -8.198906      4.198906       -8.794216      1.389526       0.049507       -0.951063      
201      NO_ID      0.8904303521   5.462928314    3.174472339    3.534892306    4.289996298    7.419438584    34.061052      -4.353359      0.353359       2.572498       -17.498355     -0.434667      -5.083529      
202      NO_ID      3.911880671    6.978437592    3.640242151    3.824754916    4.103916034    8.791945367    26.6095135     -8.890318      4.890318       1.066557       -19.023432     0.234665       -6.010576      
203      NO_ID      2.42594259     2.817105545    3.837158676    0.1887936183   4.369562069    0.5742199442   4.4357305      -3.243048      -0.756952      -1.608837      -8.025374      -3.110372      1.55008        
204      NO_ID      5.962231828    7.230331217    1.070702827    0.4536109364   3.559338616    7.0102783      -143.9897605   -11.192563     7.192563       -0.731901      -17.728762     0.175799       -3.323138      
205      NO_ID      0.9564599492   5.22236685     1.92786228     3.871998575    1.453361362    9.111045901    46.6647405     -4.178827      0.178827       2.265907       -16.710641     1.021478       -7.503137      
206      NO_ID      3.484665124    6.766746415    4.482799988    5.129097453    2.827260739    6.928104696    32.8778245     -8.251412      4.251412       1.282081       -18.815574     3.327793       -2.957944      
207      NO_ID      2.192182323    4.008303561    4.023181583    3.919305217    3.50852606     1.99372755     24.1541665     -4.200486      0.200486       -0.183879      -11.832728     0.966206       1.747674       
208      NO_ID      6.217773625    2.121311967    2.156093883    3.704835737    4.44948769     8.848998867    -149.219886    -6.339086      2.339086       -6.096462      -2.146162      0.417013       -6.950013      
209      NO_ID      4.32217153     2.736903114    4.652252488    5.111340564    3.867242366    4.356094415    -25.1389815    -5.059075      1.059075       -3.585268      -5.888538      3.841279       -1.108204      
210      NO_ID      6.098316161    4.399718058    3.4245573      2.301800328    3.905403042    7.772304731    -146.816754    -8.498034      4.498034       -3.698598      -9.100838      -1.517951      -4.592059      
211      NO_ID      1.314231335    8.286045095    2.423965239    0.8756501912   4.368508506    6.306162293    30.7361245     -7.600276      3.600276       4.971814       -25.543904     -2.792534      -4.178978      
212      NO_ID      2.290713038    0.01403690782  3.367323899    5.419152749    4.800162699    3.336204413    26.0045585     -0.30475       -3.69525       -4.276676      0.248602       1.55408        -2.57679       
213      NO_ID      6.182627369    1.418187479    3.190785284    0.7924084071   3.672065459    3.510405609    -191.5368725   -5.600815      1.600815       -6.76444       -0.071935      -3.171193      0.037922       
214      NO_ID      2.434229805    2.10033829     1.15425306     0.7967708943   4.552280778    7.9575836      34.361656      -2.534568      -1.465432      -2.333892      -5.866785      0.203553       -6.367159      
215      NO_ID      1.725139013    4.411397602    1.943796503    3.581735497    1.152333686    0.6806598747   16.0212115     -4.136537      0.136537       0.686259       -13.509054     0.697301       -0.094531      
216      NO_ID      5.109577437    6.667991191    4.571175685    1.124605501    1.829766428    4.710908846    -83.4828295    -9.777569      5.777569       -0.441586      -16.894396     -0.406801      -2.080355      
217      NO_ID      9.184339661    1.196678584    2.030784969    0.6044550941   1.717844747    2.041671407    -603.3641385   -8.381018      4.381018       -9.987661      3.594304       -2.456167      0.314407       
218      NO_ID      9.189522564    8.305733715    2.786621396    5.618712189    4.797178497    7.947516333    -536.6401475   -15.495256     11.495256      -2.883789      -17.727679     1.664243       -7.177367      
219      NO_ID      5.6752452      3.846078629    1.417404369    4.972837468    3.986217917    3.411344454    -124.932872    -7.521324      3.521324       -3.829167      -7.862991      3.477446       -0.38397       
220      NO_ID      2.326761858    5.886543349    3.053628742    5.007394859    3.190264653    9.445039434    73.0231885     -6.213305      2.213305       1.559781       -17.332868     1.010271       -5.48124       
221      NO_ID      2.044344797    9.30300015     3.209407908    2.27806484     1.957173571    8.040537824    56.2750575     -9.347345      5.347345       5.258655       -27.864656     -1.678083      -5.128025      
222      NO_ID      8.329572062    5.117648749    1.929011131    2.835121557    3.592000894    9.397546537    -405.8489095   -11.447221     7.447221       -5.211923      -9.023374      -0.017861      -5.748012      
223      NO_ID      8.115908009    4.065908172    3.287460056    2.01174853     1.971695539    8.217312567    -390.4200745   -10.181816     6.181816       -6.05          -6.081817      -1.905618      -5.274723      
224      NO_ID      4.009366913    5.429702953    3.807013571    2.215624305    2.331791482    8.548579108    8.96788        -7.43907       3.43907        -0.579664      -14.279742     -1.133105      -4.995082      
225      NO_ID      7.868156642    0.1086763852   3.609602322    5.379342676    2.741568689    6.362394856    -362.1609065   -5.976833      1.976833       -9.75948       5.542127       1.750958       -2.429182      
226      NO_ID      1.579142991    0.6562540637   4.864819214    0.02478660644  2.725662987    8.044540313    29.3922895     -0.235397      -3.764603      -2.922889      -2.389619      -0.497663      -4.119801      
227      NO_ID      9.383197045    3.39272971     1.64329152     5.700871372    1.363437914    0.7525316397   -615.493963    -10.775927     6.775927       -7.990467      -2.794992      3.541529       0.569133       
228      NO_ID      4.282123327    9.646763387    2.260897933    5.867343963    2.63332479     8.224348863    14.5442865     -11.928887     7.928887       3.36464        -26.658167     2.413616       -4.3588        
229      NO_ID      2.613579558    6.431623961    3.521565321    5.922528712    4.960042203    1.073257267    33.3203115     -7.045204      3.045204       1.818044       -18.681292     2.194559       -0.915023      
230      NO_ID      5.357691276    6.717268809    3.854749675    5.666689323    2.364968964    2.583428189    -91.915642     -10.07496      6.07496        -0.640422      -16.794115     2.397286       1.013307       
231      NO_ID      9.605924263    6.769095183    4.273094773    4.355773558    1.990793705    0.6745186591   -650.5364975   -14.375019     10.375019      -4.836829      -12.701361     1.976544       2.306984       
232      NO_ID      7.753743002    7.1586359      3.077428279    5.005616367    3.262857161    9.600747754    -307.992015    -12.912379     8.912379       -2.595107      -15.722165     1.011612       -5.669842      
233      NO_ID      6.612771869    0.8568021333   1.109381823    3.570446728    2.665433819    7.365500334    -208.2109235   -5.469574      1.469574       -7.75597       2.042365       3.144884       -3.477435      
234      NO_ID      3.749194743    2.716045516    4.430794596    2.047172719    2.887922165    5.769565024    -4.6343585     -4.46524       0.46524        -3.033149      -6.398942      0.094346       -1.782126      
235      NO_ID      4.413026634    9.738635365    3.897830465    5.754945326    3.244068126    0.1324971393   -24.398589     -12.151662     8.151662       3.325609       -26.802879     2.561045       3.807934       
236      NO_ID      2.870978454    2.534869692    2.421962729    4.391389187    1.052040312    6.603828932    31.5532925     -3.405848      -0.594152      -2.336109      -6.733631      0.725516       -6.398376      
237      NO_ID      7.360372686    5.783741346    3.936323979    4.195682013    4.218390144    8.70787736     -268.6639095   -11.144114     7.144114       -3.576631      -11.990851     1.072385       -6.192352      
238      NO_ID      0.003224490212 4.194006992    4.470203552    5.566651437    1.473803681    8.046150062    8.129992       -2.197231      -1.802769      2.190783       -14.578796     3.72815        -6.375425      
239      NO_ID      8.031551865    6.292194117    2.162609745    5.972985358    2.309940877    0.4408014149   -392.446278    -12.323746     8.323746       -3.739358      -12.84503      2.674208       3.083017       
240      NO_ID      1.028206633    1.068880014    2.866556021    4.810575557    1.895594571    0.6448955138   4.073983       -0.097087      -3.902913      -1.959327      -4.178433      0.828383       2.135393       
241      NO_ID      8.234920915    4.315823877    3.420762832    2.641388047    4.872602316    7.067794053    -410.553603    -10.550745     6.550745       -5.919097      -6.712551      -1.181571      -6.574433      
242      NO_ID      5.437815439    3.364078134    1.02447927     5.134636153    4.886549698    3.101941432    -105.958519    -6.801894      2.801894       -4.073737      -6.654419      5.037318       -2.661011      
243      NO_ID      9.423931185    8.01142441     4.204024639    3.063151677    2.593486897    4.335674813    -611.0571835   -15.435356     11.435356      -3.412507      -16.610342     0.512827       -0.500928      
244      NO_ID      4.167185018    7.87859613     3.226061222    2.116443502    3.043956946    1.960964721    -28.610245     -10.045781     6.045781       1.711411       -21.468603     -1.832453      2.037103       
245      NO_ID      8.76473871     8.963499339    4.813354984    4.585820071    3.585285959    7.252786759    -473.6404225   -15.728238     11.728238      -1.801239      -20.125759     3.874076       -3.595346      
246      NO_ID      2.306977069    3.363601176    1.817984479    5.797706041    2.363625104    6.11781752     43.296617      -3.670578      -0.329422      -0.943376      -9.783826      3.194867       -2.522791      
247      NO_ID      4.884787814    8.628792795    2.648200304    1.9537661      4.297896109    9.349768078    -27.366605     -11.513581     7.513581       1.744005       -23.001591     -1.922471      -7.034302      
248      NO_ID      6.476735145    4.487583285    2.124911253    3.575142069    3.275164534    6.725826923    -189.246236    -8.964318      4.964318       -3.989152      -8.986015      0.340922       -2.801542      
249      NO_ID      9.420174318    4.869764235    3.451000911    2.95847669     1.745153567    9.49000854     -583.0677735   -12.289939     8.289939       -6.55041       -7.189118      -0.838121      -7.064648      
250      NO_ID      3.140731968    6.28217921     2.834389863    3.885629245    2.180480777    0.8510435796   11.1501145     -7.422911      3.422911       1.141447       -17.705806     -0.086944      2.477345       
251      NO_ID      3.650362591    1.644068557    1.744092794    2.951395281    2.400326323    8.211294142    14.567178      -3.294431      -0.705569      -4.006294      -3.281843      0.528698       -4.570903      
252      NO_ID      5.380193077    4.905040755    4.607990121    5.23495269     4.899904123    4.221468384    -90.1798925    -8.285234      4.285234       -2.475152      -11.334929     3.820585       -3.831104      
253      NO_ID      4.845470453    7.82190483     2.101788572    2.640784762    2.112998492    5.414123803    -55.39138      -10.667375     6.667375       0.976434       -20.620244     -0.552431      -2.200895      
254      NO_ID      5.177573592    9.479361064    4.848564351    4.231568541    2.314984499    2.361193366    -77.972378     -12.656935     8.656935       2.301787       -25.26051      3.648759       1.16956        
255      NO_ID      6.020020152    8.478686599    1.514269665    4.995392586    4.708791198    4.134165046    -143.179039    -12.498707     8.498707       0.458666       -21.41604      3.202787       -3.054132      
256      NO_ID      6.981231406    3.556238233    4.878392175    0.2059223755   4.291577011    3.837060404    -272.321882    -8.53747       4.53747        -5.424993      -5.687483      -0.26572       -1.505232      
257      NO_ID      1.990551502    5.1991015      1.519563126    0.4461801669   4.300043218    9.565891805    54.7357045     -5.189653      1.189653       1.20855        -15.606753     -1.362126      -7.256004      
258      NO_ID      3.880944524    7.03461327     1.298090635    3.013953828    3.347989152    6.634208768    5.0839465      -8.915558      4.915558       1.153669       -19.222895     1.910449       -2.755305      
259      NO_ID      3.882910546    0.07754428316  2.314706814    0.416138286    3.690781474    9.910562946    9.1563545      -1.960455      -2.039545      -5.805366      1.650278       -3.114235      -6.387742      
260      NO_ID      0.05911848045  3.604300909    3.994148068    3.969859784    1.955587788    1.409882233    -28.054355     -1.663419      -2.336581      1.545182       -12.753784     0.95819        1.499321       
261      NO_ID      3.978909675    3.534908096    1.48014839     2.780990105    1.067135269    0.8561590551   -30.927618     -5.513818      1.513818       -2.444002      -8.625815      1.090939       -0.592125      
262      NO_ID      8.155654761    2.089569495    4.757801667    2.058919425    2.505852329    2.150246977    -429.4034655   -8.245224      4.245224       -8.066085      -0.113054      1.148786       1.605571       
263      NO_ID      7.047450895    6.507191889    3.549632876    5.519631391    2.629860901    2.680412029    -259.761517    -11.554643     7.554643       -2.540259      -14.474125     1.821728       1.182585       
264      NO_ID      8.798775207    1.014898872    3.962133618    0.8695662119   4.199548732    7.03885171     -511.6401195   -7.813674      3.813674       -9.783876      3.754079       -2.204733      -4.477769      
265      NO_ID      2.265318833    3.213633207    1.61332562     0.2455519774   4.328056343    6.607374645    25.865465      -3.478952      -0.521048      -1.051686      -9.375581      -1.831582      -4.371108      
266      NO_ID      1.942328621    4.717127688    1.30601841     4.877135214    3.674359708    9.909047997    73.862536      -4.659456      0.659456       0.774799       -14.209054     3.746709       -6.363809      
267      NO_ID      0.223960695    4.107400213    2.230154768    4.81678384     3.457335019    1.074150992    -16.65754      -2.331361      -1.668639      1.88344        -14.09824      1.409446       2.716694       
268      NO_ID      3.165996542    0.9038782357   1.592602823    5.813474424    3.043097193    5.836322548    23.7461025     -2.069875      -1.930125      -4.262118      -1.545638      3.794241       -1.83818       
269      NO_ID      4.931768056    8.22570892     4.795925241    3.17328492     4.59976189     2.995215642    -63.253728     -11.157477     7.157477       1.293941       -21.745359     2.398632       -1.554454      
270      NO_ID      4.225609235    9.814406582    1.292569926    1.834123074    3.73766981     0.04124440255  -31.9924235    -12.040016     8.040016       3.588797       -27.217611     0.749441       3.414599       
271      NO_ID      0.1877203445   5.015829832    1.420793459    0.4134985061   2.112928492    2.472895972    -33.759867     -3.20355       -0.79645       2.828109       -16.859769     -1.092608      0.740208       
272      NO_ID      0.5644559863   6.811761505    3.110248157    4.411158886    2.564931315    4.501535042    10.4747195     -5.376217      1.376217       4.247306       -21.870829     0.423314       -0.69082       
273      NO_ID      5.362588933    9.032203187    2.695584112    2.523248145    1.154378302    6.590323917    -84.235328     -12.394792     8.394792       1.669614       -23.734021     -1.384083      -5.996643      
274      NO_ID      2.879324315    2.803755381    2.086672614    5.559932808    2.193804797    0.6930722765   15.8480075     -3.68308       -0.31692       -2.075569      -7.531942      2.3941         2.656977       
275      NO_ID      5.82696108     3.734863691    1.741621239    0.6422573098   1.279070739    5.854768914    -146.895043    -7.561825      3.561825       -4.092097      -7.37763       -1.774226      -4.816366      
276      NO_ID      7.287942417    8.448196374    4.534583723    2.622947578    2.253292014    0.1971790568   -299.7766365   -13.736139     9.736139       -0.839746      -20.056647     0.977895       3.245248       
277      NO_ID      7.545704151    0.6496707679   4.606638441    1.158408741    4.583807496    2.63146991     -348.3808665   -6.195375      2.195375       -8.896033      3.596692       -0.260304      -1.139916      
278      NO_ID      2.788762642    0.7337314546   1.72982285     3.198964833    4.334631134    2.863652456    9.539796       -1.522494      -2.477506      -4.055031      -1.412432      0.812315       -0.644893      
279      NO_ID      3.282355901    6.555620034    1.122367829    0.9541565687   4.006300298    7.222772658    21.972229      -7.837976      3.837976       1.273264       -18.384504     0.479659       -4.235413      
280      NO_ID      8.359214821    3.323497662    4.210082132    5.775588822    2.54755924     4.570353713    -434.6058695   -9.682712      5.682712       -7.035717      -3.611278      3.239888       -0.775056      
281      NO_ID      9.496967667    5.535571676    3.541260262    4.441842008    2.359081789    5.2190534      -620.102242    -13.032539     9.032539       -5.961396      -9.109747      0.734805       -1.62983       
282      NO_ID      0.7905938201   7.510333763    3.471823291    5.901081322    4.649182709    9.534465768    63.2282455     -6.300928      2.300928       4.71974        -23.740407     2.123699       -8.254269      
283      NO_ID      0.2441091231   2.742032405    3.135454583    3.877765852    2.073782703    7.664740443    6.0688735      -0.986142      -3.013858      0.497923       -9.981988      -0.103886      -4.522619      
284      NO_ID      8.950157403    5.29546425     1.347059436    1.541918943    1.687788071    9.135291357    -513.2357145   -12.245622     8.245622       -5.654693      -8.936235      0.274131       -6.857192      
285      NO_ID      0.7385893589   3.47135436     2.221088145    4.242692048    2.950165399    1.074666223    -0.954519      -2.209944      -1.790056      0.732765       -11.675474     0.849396       2.92285        
286      NO_ID      5.409088412    0.5489408972   3.419863989    3.981090673    3.793963393    5.356850035    -103.0604355   -3.958029      -0.041971      -6.860148      1.762266       0.157376       -1.987228      
287      NO_ID      6.357397841    8.785505699    4.197715655    0.01051018294  2.763096497    0.9070746232   -203.142939    -13.142904     9.142904       0.428108       -21.999119     -2.554967      3.036802       
288      NO_ID      9.398723049    4.338281338    2.397780859    0.7543365204   1.089266129    0.7395701999   -635.6413495   -11.737004     7.737004       -7.060442      -5.616121      -2.882996      -0.390474      
289      NO_ID      4.660091691    2.161051082    1.31421743     1.578512824    3.710021354    8.322227298    -38.3027445    -4.821143      0.821143       -4.499041      -3.823062      0.420376       -4.826358      
290      NO_ID      5.16341293     1.481115423    2.242765081    4.729068562    4.636878744    2.552609156    -90.7432945    -4.644528      0.644528       -5.682298      -1.279933      1.302473       -1.231981      
291      NO_ID      6.848686099    5.867257764    1.400492927    4.626942336    4.346559871    4.079366459    -237.1097575   -10.715944     6.715944       -2.981428      -12.753087     3.185365       -1.89259       
292      NO_ID      6.160044529    1.868392491    1.829036616    2.42761208     1.584146844    4.390038575    -181.854921    -6.028437      2.028437       -6.291652      -1.445133      -0.201233      -2.394679      
293      NO_ID      3.029365699    4.549307904    1.087180117    1.854344312    2.309901568    8.789124446    38.8810355     -5.578674      1.578674       -0.480058      -12.618558     1.513224       -5.26536       
294      NO_ID      9.65696231     4.56554088     2.218229598    4.177280421    2.034695555    5.320482485    -652.9880415   -12.222503     8.222503       -7.091421      -6.03966       0.788445       -2.252295      
295      NO_ID      8.964466396    5.786721555    3.971672756    1.356018127    2.731102985    6.619680839    -531.5061945   -12.751188     8.751188       -5.177745      -10.395698     -1.699834      -2.691986      
296      NO_ID      5.823231002    1.04345454     3.936178263    0.5220938514   2.887573232    1.108270963    -165.145513    -4.866686      0.866686       -6.779776      0.692867       -2.601476      2.879089       
297      NO_ID      5.446456678    8.597386372    3.509099144    3.643964627    2.408986856    2.105220064    -104.739157    -12.043843     8.043843       1.15093        -22.345702     -0.096853      1.545483       
298      NO_ID      4.512014247    3.423445701    4.140760906    4.152811651    3.870281025    2.032978075    -46.1628785    -5.93546       1.93546        -3.088569      -7.758323      1.454147       1.209633       
299      NO_ID      4.675743284    5.2173745      4.365291653    0.6852155722   2.612081471    5.633195921    -53.5443065    -7.893118      3.893118       -1.458369      -12.97638      -1.450763      -1.783677      
300      NO_ID      9.260846413    7.0456688      3.622208082    5.176861519    2.007695526    0.8467785739   -586.3297905   -14.306515     10.306515      -4.215178      -13.87616      1.564004       2.168553       
301      NO_ID      8.738259524    3.927811791    2.89310958     2.23905451     4.859428003    3.516131385    -509.6272085   -10.666071     6.666071       -6.810448      -5.045176      -1.74952       -2.973604      
302      NO_ID      6.082848947    4.442245548    1.328369191    4.351491453    2.011236961    9.648989457    -124.6886065   -8.525094      4.525094       -3.640603      -9.243888      3.145841       -6.626642      
303      NO_ID      2.012582376    5.47198795     4.080592745    5.283410098    3.849012175    8.369064698    66.051108      -5.48457       1.48457        1.459406       -16.403381     2.451091       -5.089886      
304      NO_ID      4.603005077    2.706329801    3.113982919    2.566372525    4.348687477    3.476069324    -55.919266     -5.309335      1.309335       -3.896675      -5.515984      -1.420635      -1.295027      
305      NO_ID      8.499713991    4.693047914    3.422516545    4.853346283    1.127319073    9.629165064    -423.2462295   -11.192762     7.192762       -5.806666      -7.57943       1.031867       -9.136099      
306      NO_ID      4.820179383    2.754885393    1.543517472    4.347239845    2.373379497    5.973036082    -54.146375     -5.575065      1.575065       -4.065294      -5.444477      2.468581       -2.365689      
307      NO_ID      6.360758411    5.26661258     3.383050838    5.903144653    3.768120974    9.523013644    -141.83218     -9.627371      5.627371       -3.094146      -11.439079     2.049873       -6.113023      
308      NO_ID      5.016610159    4.16694367     2.528906883    0.5069618004   1.337986149    1.33301776     -97.048926     -7.183554      3.183554       -2.849666      -9.484221      -3.271109      -0.095308      
309      NO_ID      2.924020669    4.015382572    3.613955609    1.127877038    2.486257351    8.818235741    40.125398      -4.939403      0.939403       -0.908638      -11.122127     -2.495181      -5.082167      
310      NO_ID      5.068449506    5.430849062    3.512074107    0.6442647253   3.771492492    1.185775698    -94.422334     -8.499299      4.499299       -1.6376        -13.224098     -3.093515      2.219024       
311      NO_ID      0.8140169274   1.182499026    2.704449086    4.013690479    1.063921558    5.824053565    10.8972945     0.003484       -4.003484      -1.631518      -4.73348       0.101041       -5.572453      
312      NO_ID      9.739215886    7.001397664    1.996216842    5.124682786    1.362384331    6.483613088    -653.388372    -14.740614     10.740614      -4.737818      -13.264977     2.132263       -5.165398      
313      NO_ID      0.2340766975   4.127054687    2.363247863    0.1602431155   4.470694385    9.901331086    14.7935345     -2.361131      -1.638869      1.892978       -14.147087     -3.434304      -8.064273      
314      NO_ID      0.9752718038   1.393206148    3.24629262     2.160098543    4.18414668     9.883108325    44.04489       -0.368478      -3.631522      -1.582066      -5.204347      -1.779241      -7.285312      
315      NO_ID      1.556955353    7.748620402    1.425238235    4.4685265      1.349929217    3.150892613    28.869024      -7.305576      3.305576       4.191665       -23.688906     2.948401       -1.873626      
316      NO_ID      9.331644275    6.945328488    1.054355923    2.339999608    3.915606902    6.513021899    -589.9424595   -14.276973     10.276973      -4.386316      -13.504341     2.12553        -3.351358      
317      NO_ID      9.864433026    1.525865934    3.091498655    5.726849684    4.44176341     4.294083237    -692.7508475   -9.390299      5.390299       -10.338567     3.286835       1.735222       -2.372765      
318      NO_ID      6.300315525    9.403021806    3.634994968    3.5406442      4.738049682    3.502517964    -174.8364515   -13.703337     9.703337       1.102706       -23.90875      -0.056137      -2.523335      
319      NO_ID      6.155897424    2.168000085    4.030973842    2.366041631    3.707791192    4.616403782    -175.751482    -6.323898      2.323898       -5.987897      -2.348103      -0.571051      -1.117372      
320      NO_ID      9.556435221    5.006753772    4.404258635    5.062308029    2.474027087    4.933116918    -629.7748415   -12.563189     8.563189       -6.549681      -7.463826      3.03425        -1.209764      
321      NO_ID      8.495778823    8.55467095     4.34186081     3.981950209    1.424780349    8.208293672    -429.858326    -15.05045      11.05045       -1.941108      -19.168234     1.782541       -6.689611      
322      NO_ID      0.3588926701   1.909105839    3.536735541    4.371367402    4.714612644    8.736770651    23.119596      -0.267999      -3.732001      -0.449787      -7.368425      0.659452       -7.676667      
323      NO_ID      5.489532335    2.569961465    2.336938443    2.886624434    4.664579805    6.481949467    -103.447193    -6.059494      2.059494       -4.919571      -4.220352      -0.673725      -5.252775      
324      NO_ID      2.827000088    3.39048647     2.562441456    5.93032467     4.311151283    6.299014169    41.6615045     -4.217487      0.217487       -1.436514      -9.344459      2.121782       -4.018132      
