%eval_id interface cdv_1          cdv_2          cdv_3          cdv_4          cdv_5          cdv_6          f1             f2             f3             f4             f5             f6             f7             
164      NO_ID      4.153713306    1.459542071    1.20943623     5.992087986    4.348524015    6.60780419     -6.077411      -3.613255      -0.386745      -4.694171      -2.224913      5.198207       -4.426321      
165      NO_ID      1.471513799    1.73242224     3.728234762    2.162460687    2.651174408    8.220697436    38.875485      -1.203936      -2.796064      -1.739092      -5.725753      -1.307213      -4.342377      
166      NO_ID      8.023309288    7.75919713     4.530463923    0.7607194515   4.607880641    4.12481609     -396.1097685   -13.782506     9.782506       -2.264112      -17.254282     -0.896961      -2.710096      
167      NO_ID      3.615853877    1.656104485    2.659234072    4.120570216    2.615751178    9.825114258    36.2358125     -3.271958      -0.728042      -3.959749      -3.35246       0.236692       -5.972761      
168      NO_ID      2.8941848      2.563938327    1.84458742     4.471141204    2.646815543    5.072073739    23.5603825     -3.458123      -0.541877      -2.330246      -6.79763       1.806119       -1.196813      
169      NO_ID      3.208033346    7.416449621    4.307512382    2.040899426    4.597765878    9.127764394    49.4637485     -8.624483      4.624483       2.208416       -21.041316     -0.249512      -7.68062       
170      NO_ID      4.432653046    9.59975109     2.206624579    5.608955093    3.472160281    3.9946028      -19.855771     -12.032404     8.032404       3.167098       -26.3666       2.2384         -0.217538      
171      NO_ID      1.228349009    4.861797111    1.889615       5.638950152    3.556804841    0.547394627    20.1869905     -4.090146      0.090146       1.633448       -15.357042     2.871905       3.142574       
172      NO_ID      4.34470678     1.486843164    4.749221863    1.757779892    4.337767949    4.664797925    -40.310419     -3.83155       -0.16845       -4.857864      -2.115823      0.817557       -2.454421      
173      NO_ID      7.076186588    9.467977858    4.321543095    1.762204501    1.914029245    5.223791667    -262.1953245   -14.544164     10.544164      0.391791       -23.327747     -0.491319      -2.403124      
174      NO_ID      4.484931205    8.238757289    4.517503336    4.017848378    3.651793321    1.725863722    -35.921227     -10.723688     6.723688       1.753826       -22.231341     2.320665       1.849302       
175      NO_ID      0.9151761517   1.365582403    1.537381789    5.663590726    3.646224459    7.736206151    35.201816      -0.280759      -3.719241      -1.549594      -5.181571      3.802843       -4.153812      
176      NO_ID      0.7935457028   7.122627663    1.001252934    1.587101109    3.938894139    4.984489998    9.077085       -5.916173      1.916173       4.329082       -22.574337     1.582091       -1.866012      
177      NO_ID      4.619178467    4.532491292    4.032458672    3.79934666     3.412878323    3.114920153    -49.523723     -7.15167       3.15167        -2.086687      -10.978295     0.865318       0.714611       
178      NO_ID      1.469226662    3.292505249    3.854288324    0.03579674477  2.090592851    3.985096199    7.171384       -2.761732      -1.238268      -0.176721      -10.408289     -3.234395      -0.812118      
179      NO_ID      3.49383624     0.9056802331   1.707071105    5.616101363    3.543744174    1.770834635    -1.696379      -2.399516      -1.600484      -4.588156      -1.223204      3.287766       1.933508       
180      NO_ID      7.908577401    9.460381102    1.250069605    4.379784492    3.025304935    8.250104388    -341.370902    -15.368959     11.368959      -0.448196      -22.472566     3.442041       -4.250745      
181      NO_ID      5.975934884    7.537603787    2.802738781    3.946038281    3.043587902    6.454657571    -133.207839    -11.513539     7.513539       -0.438331      -18.636876     -0.01505       -2.456557      
182      NO_ID      2.254547767    2.184312042    1.692995519    4.763525918    2.720064179    2.796637357    22.4779385     -2.43886       -1.56114       -2.070236      -6.298388      2.471787       1.124999       
183      NO_ID      5.922363948    7.170874722    1.356580496    1.572594418    1.396255454    9.663548237    -115.697494    -11.093239     7.093239       -0.751489      -17.59026      0.273422       -8.235545      
184      NO_ID      6.296384142    3.328273223    4.315226275    4.512009794    4.565739972    3.479286732    -182.275962    -7.624657      3.624657       -4.968111      -5.688436      2.24183        -1.930828      
185      NO_ID      0.3102770403   4.826215666    2.682680542    1.217815008    2.211222385    2.536548671    -24.0067765    -3.136493      -0.863507      2.515939       -16.16837      -2.681493      0.841281       
186      NO_ID      9.238151861    5.618327826    3.894309196    0.9819884379   3.853117538    0.8661563605   -599.9266555   -12.85648      8.85648        -5.619824      -9.616832      -2.218223      2.406034       
187      NO_ID      5.089788393    4.073516002    2.433377971    4.175329765    4.178244568    1.891136985    -84.133758     -7.163304      3.163304       -3.016272      -9.13076       0.49639        0.720603       
188      NO_ID      4.459493446    0.7063532717   1.671775045    3.784776666    4.160951444    5.277318794    -40.3607225    -3.165847      -0.834153      -5.75314       0.340434       1.548958       -2.625127      
189      NO_ID      0.03691403663  0.4142135803   1.675057454    2.535952866    3.506549572    8.946636328    -2.9956535     1.548872       -5.548872      -1.6227        -3.205727      0.291426       -5.203229      
190      NO_ID      9.052993906    3.668581854    4.142090745    1.678723564    2.537962585    1.342895958    -570.1968925   -10.721576     6.721576       -7.384412      -3.952752      -1.016905      2.443625       
191      NO_ID      2.081241809    9.43108167     4.275851557    1.855670036    1.164193895    9.016974363    63.461083      -9.512323      5.512323       5.34984        -28.212003     -0.516533      -8.387158      
192      NO_ID      5.938568518    9.521089899    1.383173876    0.004993060606 4.945579737    3.396616184    -156.1113205   -13.459658     9.459658       1.582521       -24.624701     -1.38088       -3.181897      
193      NO_ID      8.938320241    6.348296775    3.329557044    1.297849032    2.965784634    7.3558779      -521.5690115   -13.286617     9.286617       -4.590023      -12.10657      -2.593543      -3.357049      
194      NO_ID      1.508080876    6.315286349    1.407065179    2.316704975    2.907006043    7.62641033     42.40488       -5.823367      1.823367       2.807205       -19.437778     0.854146       -3.635058      
195      NO_ID      0.6833810223   5.584841331    2.771301887    3.406219481    2.55388051     0.1743168524   -2.300128      -4.268222      0.268222       2.90146        -18.071143     -0.541478      3.626661       
196      NO_ID      1.371928077    7.995188436    3.052814431    2.478202182    4.429382935    4.097467188    26.7901655     -7.367117      3.367117       4.62326        -24.613637     -1.519008      -2.140603      
197      NO_ID      3.834165378    0.8175147096   4.987889549    0.6894689634   2.269911828    8.520237649    2.2463105      -2.65168       -1.34832       -5.016651      -0.618379      0.641174       -5.053266      
198      NO_ID      9.684739411    1.415276146    3.618475818    1.084618846    1.792634964    4.539614927    -679.4089685   -9.100016      5.100016       -10.269463     3.438911       -2.532869      -1.997345      
199      NO_ID      5.556031547    0.2222151357   2.907914185    3.470558984    3.456562261    8.604814582    -95.919702     -3.778247      -0.221753      -7.333816      2.889386       -0.520961      -4.813264      
200      NO_ID      9.594356995    2.358013067    1.450244339    4.884918258    2.880774873    5.458236921    -642.4194905   -9.95237       5.95237        -9.236344      0.520318       3.286661       -1.472452      
201      NO_ID      1.943391078    2.573850054    4.479140542    2.87263926     3.965358853    6.965599976    40.1908755     -2.517241      -1.482759      -1.369541      -7.778159      1.060496       -3.897518      
202      NO_ID      8.863145038    2.878652929    1.607909778    1.709468759    3.027626841    5.810806083    -526.3933765   -9.741798      5.741798       -7.984492      -1.772814      -0.352616      -1.811569      
203      NO_ID      3.452659102    8.841525665    4.808740292    2.247122779    3.261694097    0.7317241424   3.592384       -10.294185     6.294185       3.388867       -25.071918     1.518664       3.199792       
204      NO_ID      4.714183768    1.286583041    2.440464732    2.836125496    2.840810125    6.239414088    -53.3090675    -4.000767      0.000767       -5.427601      -1.145565      -0.850795      -2.264756      
205      NO_ID      7.033755294    6.325219491    4.185592191    0.3719290525   4.341056453    2.839503727    -276.300603    -11.358975     7.358975       -2.708536      -13.941903     -2.222442      -0.637936      
206      NO_ID      6.253684436    5.674317351    4.30068993     4.043474482    2.783750382    8.731682044    -144.890498    -9.928002      5.928002       -2.579367      -12.769268     1.735269       -4.778446      
207      NO_ID      0.442294013    3.635475837    1.576960048    1.45128949     2.214967914    9.914347143    24.78239       -2.07777       -1.92223       1.193182       -12.464133     -0.523668      -6.530623      
208      NO_ID      1.60822264     9.397909422    1.26546306     2.4564714      4.943208905    3.780162075    30.3497605     -9.006132      5.006132       5.789687       -28.585506     1.46509        -3.556223      
209      NO_ID      7.855365592    5.129504537    1.633100029    0.7682905815   1.439869289    2.207832067    -389.870541    -10.98487      6.98487        -4.725861      -9.533148      -1.363294      -0.64184       
210      NO_ID      6.946101895    3.134549983    1.952628227    4.233926726    4.737652367    6.808324487    -239.603155    -8.080652      4.080652       -5.811552      -4.457548      1.330914       -5.82776       
211      NO_ID      0.1895224909   5.304504975    2.126048301    2.240690839    3.193950213    4.30306006     -17.804966     -3.494027      -0.505973      3.114982       -17.723992     -0.995518      -0.340677      
212      NO_ID      0.06279339085  5.368520094    4.486886516    0.1525109746   1.834633707    9.221763964    2.281423       -3.431313      -0.568687      3.305727       -18.042767     -1.636658      -6.579843      
213      NO_ID      2.481553146    7.463723285    2.118899551    2.017125694    2.221027038    4.50355645     26.657271      -7.945276      3.945276       2.98217        -21.909617     -1.206536      -1.110355      
214      NO_ID      4.43692005     1.315277052    3.344563794    1.625540808    2.642902993    0.6765264788   -60.040084     -3.752197      -0.247803      -5.121643      -1.508911      -2.255735      3.195955       
215      NO_ID      1.790908292    9.795660931    3.269304174    0.2928817516   2.642399085    9.503536667    61.890341      -9.586569      5.586569       6.004753       -29.596074     -3.634594      -5.631415      
216      NO_ID      7.170799471    9.626709968    3.445770704    3.102343151    1.720891763    0.06964599251  -282.6725265   -14.797509     10.797509      0.45591        -23.70933      -0.698945      2.294236       
217      NO_ID      1.089915885    8.216281989    1.420554027    0.3773016456   4.539172191    7.167533588    28.8290605     -7.306198      3.306198       5.126366       -25.55893      -1.128049      -5.536585      
218      NO_ID      5.791189142    2.515916411    3.002848367    2.808761499    4.236345458    3.145299169    -145.442477    -6.307106      2.307106       -5.275273      -3.75656       -1.19123       -0.673849      
219      NO_ID      4.729937927    6.066742552    2.496825521    1.719788251    2.654093225    0.8620951142   -68.4356965    -8.79668       4.79668        -0.663195      -15.47029      -2.027027      3.018253       
220      NO_ID      5.300495371    5.425698662    4.886964284    0.3130775198   4.929250114    7.266649579    -84.796226     -8.726194      4.726194       -1.874797      -12.976601     -0.126288      -6.988656      
221      NO_ID      0.7651679594   0.1778934804   4.942289824    3.09759886     4.56268909     5.288836721    6.469672       1.056939       -5.056939      -2.587274      -1.768512      2.870089       -3.730834      
222      NO_ID      3.51803723     7.65171708     1.963583012    4.40951467     4.142033744    0.4028470863   5.5110825      -9.169754      5.169754       2.13368        -21.437114     1.483675       2.292912       
223      NO_ID      3.458006365    8.71297609     4.595657924    0.3340930493   4.401253327    2.161686068    -1.497699      -10.170982     6.170982       3.25497        -24.680922     -1.119783      -0.125197      
224      NO_ID      0.1357296063   1.20749353     2.737504945    3.368416285    2.981666296    4.663582963    -21.9522635    0.656777       -4.656777      -0.928236      -5.486751      -0.56268       -0.663919      
225      NO_ID      6.302876904    2.452122444    2.128769868    4.852748335    2.427508711    0.3472483486   -193.6394345   -6.754999      2.754999       -5.850754      -3.05349       1.61179        3.325005       
226      NO_ID      8.775257556    5.753745858    2.28265714     2.4278179      3.890296116    3.01705212     -514.355846    -12.529003     8.529003       -5.021512      -10.48598      -1.057601      0.190321       
227      NO_ID      5.290217495    2.685441707    2.687505458    2.856357382    1.532347055    7.892400267    -80.1647825    -5.975659      1.975659       -4.604776      -4.766108      -1.04599       -6.046405      
228      NO_ID      9.529118081    5.887593006    2.110258932    0.1828004234   1.21781116     1.88041072     -656.590763    -13.416711     9.416711       -5.641525      -10.133661     -3.02556       -1.056608      
229      NO_ID      4.966301888    8.635827349    1.94010094     0.4147575043   4.219583416    8.846181537    -44.436926     -11.602129     7.602129       1.669525       -22.94118      -2.461856      -6.333565      
230      NO_ID      9.636613699    2.566430807    2.601031837    0.813123356    3.776162842    7.422201916    -651.2341075   -10.203045     6.203045       -9.070183      -0.062679      -3.027701      -4.024631      
231      NO_ID      9.305069125    0.2967827629   4.211158301    2.906355275    1.742074233    0.1040806249   -616.5806455   -7.601852      3.601852       -11.008286     6.414721       0.37326        2.313542       
232      NO_ID      7.654521478    9.542483757    1.209801808    3.208483037    2.982937147    8.061569938    -312.7682215   -15.197005     11.197005      -0.112038      -22.97293      2.413293       -4.061861      
233      NO_ID      3.263490807    9.489991939    4.317810125    3.652164665    2.287681858    5.172456901    27.941363      -10.753483     6.753483       4.226501       -27.206485     1.388788       -1.679854      
234      NO_ID      9.334392952    3.14235137     2.3997896      3.395719714    4.907490831    2.995984206    -608.188231    -10.476744     6.476744       -8.192042      -2.092661      -0.244028      -2.634505      
235      NO_ID      2.409139528    0.4080492772   4.233680894    0.7121842758   4.78741594     7.749268006    32.521047      -0.817189      -3.182811      -4.00109       -0.815008      -1.765847      -6.944124      
236      NO_ID      8.011229526    4.734647798    3.090214799    3.360195239    2.867585412    1.270055641    -400.9217085   -10.745877     6.745877       -5.276582      -8.192714      -0.631666      2.712411       
237      NO_ID      2.525003251    7.729638427    1.813219523    5.670795584    4.3742529      7.671233727    62.496311      -8.254642      4.254642       3.204635       -22.663912     3.079243       -5.559805      
238      NO_ID      1.002197834    3.938999373    2.104987745    5.293539184    1.342041604    1.733112043    11.058109      -2.941197      -1.058803      0.936802       -12.8148       2.094586       -0.481938      
239      NO_ID      2.894254016    3.727249854    2.55531926     0.3761958463   4.149059183    5.594242683    14.5036625     -4.621504      0.621504       -1.167004      -10.287496     -3.426063      -2.91458       
240      NO_ID      9.076862903    4.834808737    4.452179983    1.183461501    1.291630225    3.572995404    -569.299715    -11.911672     7.911672       -6.242054      -7.427563      -0.707712      -2.491523      
241      NO_ID      6.370342652    6.348944677    3.685275897    5.147995557    2.574220347    4.803430911    -178.372211    -10.719287     6.719287       -2.021398      -14.676491     1.617599       -0.984719      
242      NO_ID      5.896704949    5.920084406    4.543442325    3.952745857    2.199742318    0.1728364128   -149.0090305   -9.816789      5.816789       -1.976621      -13.863548     2.33496        3.186751       
243      NO_ID      5.435689495    7.633337126    2.398830288    3.210970831    2.857834789    1.573242793    -109.1713995   -11.069027     7.069027       0.197648       -19.464322     -0.427624      2.406546       
244      NO_ID      9.680270632    6.30850612     3.824944477    4.262736933    3.546426752    4.486048182    -654.3764975   -13.988777     9.988777       -5.371765      -11.245248     0.94327        -0.78463       
245      NO_ID      4.829914055    6.365526079    3.158726391    2.571691812    3.949526019    1.709499351    -67.853869     -9.19544       5.19544        -0.464388      -16.266664     -1.403114      1.388901       
246      NO_ID      3.72690872     8.154856557    4.469662063    3.915428593    4.072239281    7.813996881    29.709855      -9.881765      5.881765       2.427948       -22.737661     2.075335       -4.963694      
247      NO_ID      2.605021467    2.595792218    3.991925785    1.944998926    2.064627545    2.987890953    11.309311      -3.200814      -0.799186      -2.009229      -7.182355      -1.071084      0.137187       
248      NO_ID      1.293146378    3.911175576    3.051162315    2.827532855    2.563132101    8.903034236    47.9693745     -3.204322      -0.795678      0.618029       -12.44038      -1.16985       -5.093888      
249      NO_ID      0.5513313415   6.225856983    4.191326711    0.9420464118   4.316028459    1.225762549    -11.602526     -4.777188      0.777188       3.674526       -20.12624      -1.638694      1.042307       
250      NO_ID      7.359508522    1.259721802    1.857731849    5.848788153    2.721661785    9.924032604    -263.2357605   -6.61923       2.61923        -8.099787      1.580343       3.153565       -6.001505      
251      NO_ID      5.52104635     2.225996983    1.932519617    1.285804212    4.007591376    1.470625071    -134.114425    -5.747043      1.747043       -5.295049      -3.156945      -1.574681      1.514135       
252      NO_ID      3.005782027    8.178532258    3.636662464    3.579047513    3.034367309    9.028404559    58.972723      -9.184314      5.184314       3.17275        -23.529815     -0.015613      -5.029586      
253      NO_ID      4.173345228    1.413243744    1.955043838    5.132674693    2.909040431    3.106328437    -28.2885545    -3.586589      -0.413411      -4.760101      -2.066386      2.224608       0.885398       
254      NO_ID      5.236816106    5.168293689    2.404812344    4.021600246    1.690227939    1.652432704    -96.366814     -8.40511       4.40511        -2.068522      -12.268065     0.375849       0.632064       
255      NO_ID      8.7452259      1.011704659    2.488079033    3.216451925    4.271667422    7.285920171    -493.2951375   -7.756931      3.756931       -9.733521      3.710112       -0.521485      -4.903058      
256      NO_ID      4.422378454    6.914670038    2.943728317    0.3627478398   1.468629247    0.6293772443   -54.6795045    -9.337048      5.337048       0.492292       -18.321632     -3.634086      1.025526       
257      NO_ID      9.583488852    9.697128702    4.856836555    2.777981399    3.355581877    5.661516318    -629.1996755   -17.280618     13.280618      -1.88636       -21.507897     2.225823       -1.787955      
258      NO_ID      0.9799369196   9.799808245    3.150869883    2.505178712    2.692404046    0.5869851637   12.109411      -8.779745      4.779745       6.819871       -30.419488     -1.47206       3.3184         
259      NO_ID      1.627690616    6.59618127     1.807442041    4.017586983    4.722946806    8.91741062     64.1452155     -6.223872      2.223872       2.968491       -20.160853     1.439781       -7.885956      
260      NO_ID      0.2652864439   8.669262267    2.716368786    4.515277619    1.180625916    9.449409204    35.362096      -6.934549      2.934549       6.403976       -27.7425       0.595724       -8.759531      
261      NO_ID      9.631081368    9.584546448    3.988857509    2.592233102    2.107831477    8.309075273    -622.383591    -17.215628     13.215628      -2.046535      -21.122558     -0.429928      -5.10504       
262      NO_ID      8.305424749    9.273757487    2.61683493     3.217001903    2.43399405     2.844990586    -432.9763885   -15.579182     11.579182      -1.031667      -21.515848     -0.636183      0.834647       
263      NO_ID      8.104683765    5.420042707    2.863112735    2.003618279    2.874948743    0.6587981296   -419.1869715   -11.524726     7.524726       -4.684641      -10.155444     -1.977644      3.325564       
264      NO_ID      2.17524272     9.304399299    4.615608066    5.287151458    1.769706894    1.159421616    37.796814      -9.479642      5.479642       5.129157       -27.737955     3.897341       1.326957       
265      NO_ID      0.8563430798   2.558141478    2.873526053    0.5285468775   3.191579552    4.693806211    -2.671243      -1.414485      -2.585515      -0.298202      -8.818081      -3.455457      -0.730509      
266      NO_ID      2.502846952    5.348719417    3.370895359    5.457445713    1.86007051     8.012663865    58.831012      -5.851566      1.851566       0.845872       -15.543311     1.595009       -5.312103      
267      NO_ID      6.639968388    7.94869847     2.510076436    5.781989425    2.264180894    7.720699658    -184.4675295   -12.588667     8.588667       -0.69127       -19.206127     2.022015       -4.262129      
268      NO_ID      9.569707229    8.06939111     1.902554395    1.847577607    2.491229341    7.728840866    -623.675829    -15.639098     11.639098      -3.500316      -16.638466     -0.948036      -3.987688      
269      NO_ID      6.014013577    7.526192995    2.090263879    0.09753247914  1.818917914    8.883440727    -135.510176    -11.540207     7.540207       -0.487821      -18.564565     -3.074848      -6.278396      
270      NO_ID      7.591850482    6.231046559    3.079809512    5.037703508    2.788573344    1.380487388    -333.607638    -11.822897     7.822897       -3.360804      -13.101289     1.044073       2.574811       
271      NO_ID      3.308120898    9.587926785    2.714192011    3.637699883    4.214625328    0.5197366143   13.8726115     -10.896048     6.896048       4.279806       -27.455659     -0.280614      2.004949       
272      NO_ID      9.185205646    5.751299232    1.834477755    1.601434823    4.543379435    3.945414444    -582.086408    -12.936505     8.936505       -5.433906      -10.068692     -1.040123      -2.327435      
273      NO_ID      5.868108429    5.298365418    4.851029046    0.3677594049   1.621545159    5.77370215     -145.602776    -9.166474      5.166474       -2.569743      -12.026988     -0.205932      -3.67384       
274      NO_ID      4.274563167    2.583154022    3.027859329    3.347620283    1.969397024    1.639446324    -41.636587     -4.857717      0.857717       -3.691409      -5.474899      -0.651604      1.298411       
275      NO_ID      1.36433086     0.3087566049   4.708903653    5.315554334    4.014455782    9.895811388    64.44639       0.326913       -4.326913      -3.055574      -1.561939      4.235906       -6.924932      
276      NO_ID      8.169256448    0.6931197414   4.705397267    0.9177935873   4.571214249    3.494713993    -432.93765     -6.862376      2.862376       -9.476137      4.089897       -0.173827      -1.963428      
277      NO_ID      6.694118873    8.055891925    3.150230457    4.384939851    4.789388528    0.632475056    -222.2376115   -12.750011     8.750011       -0.638227      -19.473557     0.407509       0.165614       
278      NO_ID      8.472459083    6.619803136    4.612519823    5.430993564    1.472555246    5.590066628    -442.0947225   -13.092262     9.092262       -3.852656      -13.38695      4.031214       -3.923154      
279      NO_ID      7.881545181    5.12986263     4.040491214    2.303739838    1.636976481    4.1592812      -378.5458315   -11.011408     7.011408       -4.751683      -9.508043      -0.613638      -2.017114      
280      NO_ID      3.488185589    5.935193708    2.120261059    0.341421188    2.510604637    1.830353933    -13.057949     -7.423379      3.423379       0.447008       -16.317396     -2.884638      1.930138       
281      NO_ID      5.02853933     4.660523448    4.767032958    0.784399222    1.931816288    2.590871487    -90.4937265    -7.689063      3.689063       -2.368016      -10.953031     -0.093195      0.268112       
282      NO_ID      8.442176291    7.65692273     4.960132319    2.915839787    4.012867499    3.160125922    -453.1918695   -14.099099     10.099099      -2.785254      -16.528592     2.757958       -0.186026      
283      NO_ID      8.585139852    0.445497432    3.990135848    4.819797313    1.222295554    0.3034594517   -490.769863    -7.030637      3.030637       -10.139642     5.248648       1.800166       0.536307       
284      NO_ID      5.700785097    3.095118479    4.862513188    1.888731335    3.60503423     7.025743368    -119.0549095   -6.795904      2.795904       -4.605667      -5.58457       1.357687       -3.39181       
285      NO_ID      5.944635587    1.490307134    4.036802733    5.315296981    1.130908292    0.4391527178   -158.326587    -5.434943      1.434943       -6.454328      -0.526286      2.390257       0.067343       
286      NO_ID      2.600086435    9.652713444    2.2619408      2.15854448     2.771382936    9.082520525    62.097946      -10.2528       6.2528         5.052627       -28.358054     -1.296724      -5.134786      
287      NO_ID      9.272208758    8.012600596    4.111287251    5.107233798    1.852292138    1.184892338    -585.956124    -15.284809     11.284809      -3.259608      -16.765593     2.342193       1.497874       
288      NO_ID      7.180838993    8.360961554    2.072333945    4.074932039    3.255184286    7.205753511    -256.420823    -13.541801     9.541801       -0.819877      -19.902046     0.935496       -3.270873      
289      NO_ID      8.629413628    4.554851048    2.352625179    2.357070214    3.186060951    2.816016121    -495.089031    -11.184265     7.184265       -6.074563      -7.03514       -1.223836      1.149365       
290      NO_ID      2.193625924    8.270909166    4.668141788    3.688539244    1.852716942    9.03410139     69.561688      -8.464535      4.464535       4.077283       -24.619102     2.471236       -6.35036       
291      NO_ID      9.544544988    5.167614992    1.842070371    1.015095776    2.809809524    3.671655596    -651.1647985   -12.71216      8.71216        -6.37693       -7.9583        -1.644103      0.292172       
292      NO_ID      3.808024169    1.46220597     3.118297868    3.348412895    2.850353888    7.244496028    3.9167085      -3.27023       -0.72977       -4.345818      -2.578594      -0.637593      -3.26689       
293      NO_ID      3.069167446    3.497263437    4.402633611    0.09464594726  1.476290422    2.532797233    -4.119528      -4.566431      0.566431       -1.571904      -9.422623      -1.937973      -0.854488      
294      NO_ID      2.766856091    2.550329069    2.352264615    5.26708668     4.950550545    2.257523864    21.49692       -3.317185      -0.682815      -2.216527      -6.884131      1.686648       -2.062171      
295      NO_ID      8.485420094    4.4555215      2.579939865    3.073974438    3.858914943    4.458612485    -463.1718375   -10.940942     6.940942       -6.029899      -6.881144      -0.749575      -1.196347      
296      NO_ID      4.677422859    3.445992728    3.719908477    2.252662999    1.338013236    2.471128377    -65.6544755    -6.123416      2.123416       -3.23143       -7.660555      -1.229069      -1.233328      
297      NO_ID      2.94599922     3.408898173    2.340634922    0.07670586932  4.463697141    5.894613003    13.455207      -4.354897      0.354897       -1.537101      -9.280695      -3.488532      -4.037022      
298      NO_ID      2.859019634    1.542984984    2.179448223    4.47943327     3.556650347    4.055969172    18.8283075     -2.402005      -1.597995      -3.316035      -3.769935      1.152738       -0.365829      
299      NO_ID      2.886616771    5.368063322    1.416100968    2.113450467    1.507995975    4.720858934    16.597442      -6.25468       2.25468        0.481447       -15.217573     0.622187       -2.946935      
300      NO_ID      5.868395691    0.12637435     2.589480101    3.588084741    4.293498061    4.554789343    -148.9759125   -3.99477       -0.00523       -7.742021      3.489273       -0.243389      -2.227927      
301      NO_ID      4.990607619    7.142249433    4.914487664    4.191243608    2.487542403    2.812905108    -67.935871     -10.132857     6.132857       0.151642       -18.436141     3.856507       0.924482       
302      NO_ID      8.37759036     2.161185491    2.217818719    5.81881461     2.878100703    3.096305683    -446.8416215   -8.538776      4.538776       -8.216405      -0.105966      2.430622       0.888835       
303      NO_ID      5.487241091    4.061015897    2.397675437    4.096595436    1.986332821    3.239314255    -113.816723    -7.548257      3.548257       -3.426225      -8.695807      0.45939        -0.266835      
304      NO_ID      2.675972298    5.066414208    1.489435638    2.917141656    2.599873663    2.691624175    16.3818065     -5.742387      1.742387       0.390442       -14.52327      1.198946       1.148275       
305      NO_ID      3.576361785    7.912527983    3.343124355    1.336560533    4.715252906    5.638975816    9.462425       -9.48889       5.48889        2.336166       -22.161222     -2.545705      -4.581068      
306      NO_ID      1.084911256    4.103474065    3.835442691    4.927974038    1.30644067     5.870859537    29.4153975     -3.188385      -0.811615      1.018563       -13.225511     1.625939       -4.739003      
307      NO_ID      4.832910381    6.724768661    2.274756188    1.240881776    4.666673759    4.464662198    -64.3176555    -9.557679      5.557679       -0.108142      -17.341396     -2.23314       -3.242464      
308      NO_ID      7.224162941    6.506556737    3.279628419    2.572268482    2.410913869    3.073471083    -292.3383735   -11.73072      7.73072        -2.717606      -14.295507     -1.349539      0.579506       
309      NO_ID      0.8801313913   2.368293359    2.562594664    3.792778774    1.821903842    4.34467925     7.4413135      -1.248425      -2.751575      -0.511838      -8.224749      -0.015898      -1.73259       
310      NO_ID      4.182997311    3.635799579    3.753410728    0.8611599537   2.010227776    7.245564283    -19.090754     -5.818797      1.818797       -2.547198      -8.724401      -2.571212      -4.225213      
311      NO_ID      4.85047647     1.958035334    4.479943374    5.112428454    4.056687265    4.357165342    -58.4067805    -4.808512      0.808512       -4.892441      -3.02363       3.302661       -1.473753      
312      NO_ID      6.135647011    1.819314762    3.889281533    0.2320912584   1.505186485    6.673148692    -173.7447015   -5.954962      1.954962       -6.316332      -1.322297      -2.977087      -4.907616      
313      NO_ID      3.154722174    1.415582384    1.67724921     3.79121553     4.306270301    1.212373064    2.0233155      -2.570305      -1.429695      -3.73914       -3.092025      1.540885       1.081285       
314      NO_ID      4.383022866    5.46531542     3.222505116    2.465227108    3.047999791    1.831213805    -43.6408135    -7.848338      3.848338       -0.917707      -14.012923     -1.485264      2.166482       
315      NO_ID      0.7808554595   3.837708232    1.144901535    5.040138283    2.069418254    4.281482196    10.9417845     -2.618564      -1.381436      1.056853       -12.732269     4.481529       -1.147465      
316      NO_ID      1.796319793    0.746758995    1.311371546    1.832370105    4.096237851    6.1738996      23.383938      -0.543079      -3.456921      -3.049561      -2.443957      0.683836       -3.375637      
317      NO_ID      3.2653987      1.555957278    1.38958874     5.726927359    1.312086977    3.114564919    7.887548       -2.821356      -1.178644      -3.709441      -3.402473      4.320352       -1.963615      
318      NO_ID      1.779187239    2.799920367    4.304640028    1.627433506    3.849953165    7.90709956     41.498555      -2.579108      -1.420892      -0.979267      -8.620574      -0.670481      -4.62952       
319      NO_ID      0.756367301    2.265227727    1.672961625    3.699038304    3.491186335    3.421830034    0.298484       -1.021595      -2.978405      -0.49114       -8.039316      1.460069       0.336906       
320      NO_ID      1.921064869    7.337245428    3.833561306    5.497311875    4.547121972    1.197443163    36.5287175     -7.25831       3.25831        3.416181       -22.090671     2.192136       0.40897        
321      NO_ID      6.470484271    9.429141576    3.232988048    2.745172054    3.73780685     5.799339058    -186.255854    -13.899626     9.899626       0.958657       -23.81694      -1.200545      -2.343698      
322      NO_ID      0.3908882525   9.658859391    3.57991117     0.8505479083   3.105796197    0.2916884237   -13.840952     -8.049748      4.049748       7.267971       -30.58569      -2.813155      3.697119       
323      NO_ID      0.1368877246   0.6719869332   2.633754377    3.764723446    3.471305854    8.093716525    0.8815785      1.191125       -5.191125      -1.464901      -3.879073      -0.101141      -4.315846      
324      NO_ID      8.738756561    2.281521811    3.214832881    1.04433723     2.450552984    8.610000386    -488.980735    -9.020278      5.020278       -8.457235      -0.105809      -2.90951       -4.911892      
325      NO_ID      3.703332051    1.901789504    2.350477879    2.222559282    4.035898674    0.8725276733   -20.948572     -3.605122      -0.394878      -3.801543      -4.002036      -1.355562      2.054386       
